trialCount, launchingTime, launchingPosition.x, launchingPosition.y, launchingPosition.z, launchingAngles.x ,launchingAngles.y, launchingAngles.z, launchingLinearVelocity.x ,launchingLinearVelocity.y, launchingLinearVelocity.z, launchingAngularVelocity.x, launchingAngularVelocity.y, launchingAngularVelocity.z, landingPoint1.x, landingPoint1.y, landingPoint1.z, landingPoint1LinearVelocity.x, landingPoint1LinearVelocity.y, landingPoint1LinearVelocity.z, landingPoint1AngularVelocity.x, landingPoint1AngularVelocity.y, landingPoint1AngularVelocity.z, landingPoint1Quarter, paddleCollisionPosition.x, paddleCollisionPosition.y, paddleCollisionPosition.z, paddleCollisionLinearVelocity.x, paddleCollisionLinearVelocity.y, paddleCollisionLinearVelocity.z, paddleCollisionAngularVelocity.x, paddleCollisionAngularVelocity.y, paddleCollisionAngularVelocity.z, landingPoint2.x, landingPoint2.y, landingPoint2.z, landingPoint2LinearVelocity.x, landingPoint2LinearVelocity.y, landingPoint2LinearVelocity.z, landingPoint2AngularVelocity.x, landingPoint2AngularVelocity.y, landingPoint2AngularVelocity.z, landingPoint2Quarter, tableReferencePoint.x, tableReferencePoint.y, tableReferencePoint.z, isHit
0,41.09344,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.272938,1.018857,-1.496864,-0.1385266,1.873366,2.034074,-32.55305,3.119299,-10.61219,-1.311399,0.8135789,-0.4998078,-0.01709327,2.46398,1.444114,56.47815,2.585768,0.6516789,1,-1.0585,0.76,-1.162,False
0,46.19731,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.289961,1.046875,-1.370056,-0.1338401,3.581728,5.455659,-108.9459,5.59811,-23.0747,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,47.78678,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.297619,1.03377,-1.365064,-0.05064107,2.165067,1.887854,-52.91337,5.229769,-15.18411,-1.317361,0.8010885,-0.365393,0.06069535,2.691901,0.4582593,43.42429,4.225406,-5.821626,3,-1.0585,0.76,-1.162,False
0,53.42387,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.292503,1.033437,-1.406538,-1.13171,2.722902,6.174982,-96.47344,-16.22532,-13.52463,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,54.90136,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.292668,1.026588,-1.386903,-0.3772628,1.757822,3.939006,-38.17449,0.1400952,-10.66611,-1.453916,0.8216243,0.2022804,-0.2506617,2.434071,-0.130382,-3.900171,0.2162408,7.370663,3,-1.0585,0.76,-1.162,False
0,60.72062,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.271834,0.9983274,-1.517209,-0.8250892,3.509885,4.097101,-106.3668,2.750403E-07,-20.45515,-1.828508,0.780667,1.246052,-0.6562328,3.389974,3.25869,-78.22173,-1.552031E-06,-15.04263,8,-1.0585,0.76,-1.162,True
0,62.9542,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.282374,1.004301,-1.462403,-0.5271463,3.868971,4.964689,-106.8416,2.762682E-07,-20.54647,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,64.55246,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.279925,1.023831,-1.452278,-0.0002039312,1.85995,2.057732,-27.44097,3.930207,-11.94788,-1.279553,0.8137688,-0.4797454,0.04837395,2.474172,1.426231,55.61937,3.246541,-1.907612,1,-1.0585,0.76,-1.162,False
0,69.61152,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.289156,1.039748,-1.417845,-0.8304391,3.289944,5.15772,-124.4174,-15.16035,-17.39122,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,71.30827,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.29419,1.037681,-1.369537,-0.5141017,2.754981,5.502143,-85.35622,-5.206479,-15.94341,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
0,72.73693,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.284178,1.005122,-1.453021,0.05564255,1.4072,2.249968,-106.8416,2.762682E-07,-20.54647,-1.244767,0.8188832,-0.5134196,0.138808,2.197376,1.562006,46.02568,-5.400612,-4.132047,1,-1.0585,0.76,-1.162,False
0,76.33353,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.284198,1.030299,-1.409593,0.3842024,2.091892,1.896556,-63.22847,15.93067,-24.29089,-1.09184,0.8120827,-0.4286608,0.3719501,2.592857,1.100134,48.54105,12.97905,-16.4896,3,-1.0585,0.76,-1.162,False
0,78.18751,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.299952,1.037304,-1.368903,-0.2604497,2.482502,1.54243,-74.23613,0.7185666,-14.84329,-1.447092,0.8252689,-0.4543226,-0.1590716,2.809902,1.04659,31.22571,0.5713357,4.740838,3,-1.0585,0.76,-1.162,False
0,83.23624,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.273536,0.9993495,-1.508361,-1.203759,2.17894,6.20396,-106.3668,2.750403E-07,-20.45515,-1.874745,0.8096207,1.593298,-0.7414401,2.591652,3.821668,100.9768,6.050284E-05,19.60772,8,-1.0585,0.76,-1.162,True
0,84.84822,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.272251,0.9985778,-1.515042,-0.1853869,1.328122,2.261537,-106.3668,2.750403E-07,-20.45515,-1.335473,0.8079516,-0.6478686,-0.03088416,2.170808,1.146862,49.31193,-0.90048,1.298339,1,-1.0585,0.76,-1.162,False
0,89.72593,-1.821,0.9974017,1.338454,10.91114,0,0,0,0,0,0,0,0,-1.465497,0.8200516,-0.5101617,0.8226971,2.065022,-4.278024,-117.318,3.033577E-07,-22.56116,3,-1.277285,1.001602,-1.488864,-0.03328419,3.092211,5.813247,-106.3668,2.750403E-07,-20.45515,0,0,0,0,0,0,0,0,0,0,-1.0585,0.76,-1.162,False
